dataset,filename,split,class_label,folder_id,sha256_api,sha256_actual,sha256_match,phash,size_bytes,created_date,download_status,local_path,download_url
Dataset_02_g46dvrcvwn,Dry Leaf00174.JPG,original,Dry_Leaf,Dry Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),527229273a6264f6607d88526f515730fc28204be7f433337b3f41d6694c3029,ZIP_SHA256_VERIFIED,dfdfdb9b9d9d8d84,120327,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00174.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Dry Leaf00175.JPG,original,Dry_Leaf,Dry Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),b0d18bb9a7031ac0f32a7a05b458e6a7905e4269371e2249f6f44c1ed5361649,ZIP_SHA256_VERIFIED,3f3fbfbf8f8783c0,166803,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00175.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Dry Leaf00176.JPG,original,Dry_Leaf,Dry Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),e2798921e1d022ec827d83afeaa8b32bf3a19d63efd6b1748ab33eb8fb11054b,ZIP_SHA256_VERIFIED,ffe080803f7fffff,190306,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00176.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Dry Leaf00177.JPG,original,Dry_Leaf,Dry Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),4ed045f4c2ba0d71793baa225ce8ad12ef80e540a0890f9be0ca911fcce3ba47,ZIP_SHA256_VERIFIED,ffc300007cfeffff,181416,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00177.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Dry Leaf00178.JPG,original,Dry_Leaf,Dry Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),ee8961ef7f97d5ed69143791904ece22a4690a798fbe65a266a0bbdd3c6d137b,ZIP_SHA256_VERIFIED,fdc0801c7fffffff,184167,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00178.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Dry Leaf00179.JPG,original,Dry_Leaf,Dry Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),200dca98c8c3f3b9d0a8e0c4afbe44b6adeaa8bdbf03385c2c9485f8b0999b0e,ZIP_SHA256_VERIFIED,ffff8f0301f8fcfc,178178,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00179.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Dry Leaf00180.JPG,original,Dry_Leaf,Dry Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),3d03ff4e37190718bc45df8b830dc2c3184514a7a5870d224537c8c2119f6039,ZIP_SHA256_VERIFIED,c30034fefeffff1f,194914,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00180.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Dry Leaf00181.JPG,original,Dry_Leaf,Dry Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),4972914e507bd3517d7e4e8b435932324dc931e1e7a4a09d9df5368eeb5ef181,ZIP_SHA256_VERIFIED,ff1f0fc2e0fdffff,175848,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00181.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Dry Leaf00182.JPG,original,Dry_Leaf,Dry Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),e6877272264a68cf3e223bc004ffbf9c9aa74069942e6931ea937d70481f8e5e,ZIP_SHA256_VERIFIED,8fc3e1f8fcffffff,184780,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00182.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Dry Leaf00183.JPG,original,Dry_Leaf,Dry Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),6c977e13b65a6bd5c7bedbf38061458669ae4c4c1095f287f17fa0c76c892336,ZIP_SHA256_VERIFIED,ffffff8f03e1f0fc,174999,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00183.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Dry Leaf00184.JPG,original,Dry_Leaf,Dry Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),9755ede690d36dc503dd96adfca078b7385a883499cef00aa7ab4b1959665480,ZIP_SHA256_VERIFIED,ffcfe7e7e7e3e3e3,157133,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00184.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Dry Leaf00185.JPG,original,Dry_Leaf,Dry Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),736f87cf842ab33a350630df04526d5c70de41ffa82a63dd62deb5fa7dbab094,ZIP_SHA256_VERIFIED,efe7e7e7e3e3e3e3,176198,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00185.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Dry Leaf00186.JPG,original,Dry_Leaf,Dry Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),f7ff3986460c1694283f9f5df110eb4d17743cc6c3da6aa4cd1a791dd9817260,ZIP_SHA256_VERIFIED,8f87c7c7e3e3e1e1,247377,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00186.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Dry Leaf00187.JPG,original,Dry_Leaf,Dry Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),20eca7f46627dd94289e0584532916ae8529b77572d610ddd9635393d45f65fe,ZIP_SHA256_VERIFIED,9fcfe7f3f3f1f8f8,202711,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00187.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Dry Leaf00188.JPG,original,Dry_Leaf,Dry Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),28b089871f61b6f9e71396bce5a2fe209f9cccdb877eb2bc1786a054fce31dc7,ZIP_SHA256_VERIFIED,8787c7e3e3e3f3f7,214424,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00188.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Dry Leaf00189.JPG,original,Dry_Leaf,Dry Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),e9931494175e3e5645f934f7f99fdc81a783ad520fb0078cef333cb05cb65fce,ZIP_SHA256_VERIFIED,ffffe080010f7fff,219280,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00189.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Dry Leaf00190.JPG,original,Dry_Leaf,Dry Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),3cb44b55f95ccb3c8f10725bc24cf482160f1a0e21cae34b44b924cfd805d611,ZIP_SHA256_VERIFIED,fcf8f0e3c7cf9f3f,197435,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00190.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Dry Leaf00191.JPG,original,Dry_Leaf,Dry Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),e51d5c19a2fb4d9cb17312e4693ecef015f1359a074eaefa77c748cbefef5406,ZIP_SHA256_VERIFIED,ffcfcfcfc7c7e3e0,185708,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00191.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Dry Leaf00192.JPG,original,Dry_Leaf,Dry Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),4b568872b10d203c99bed176c1fd2830a510a65fcd2dca48d7e5a88a1ff77cdd,ZIP_SHA256_VERIFIED,ff9f9f8fcfc7c3e0,178053,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00192.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Dry Leaf00193.JPG,original,Dry_Leaf,Dry Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),57053002beb42934175b9e9b52974ac956c1ea94e434a8a5bd41f6822e4c3d43,ZIP_SHA256_VERIFIED,ff7f3f1f87c3e0f0,217056,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00193.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Dry Leaf00194.JPG,original,Dry_Leaf,Dry Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),4b73f03ae126e40bc0285cd41223afc5a8e9981ff7988f088fbcc66f56399ec7,ZIP_SHA256_VERIFIED,ffff7f1f0f01c0f8,201476,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00194.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Dry Leaf00195.JPG,original,Dry_Leaf,Dry Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),b035b06e577aa0892dca0a16c8c8eafa2584ba03a61f85aed671c745f1ee44cb,ZIP_SHA256_VERIFIED,dfcfc7c3e1e1e1e1,214607,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00195.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Dry Leaf00196.JPG,original,Dry_Leaf,Dry Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),5331e1d5d1d6c1ec1a4dec26c26fdc7f5045fa965b37adb6b0703d2e8b63b74f,ZIP_SHA256_VERIFIED,ff7fbfcfcfe3e1f0,174790,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00196.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Dry Leaf00197.JPG,original,Dry_Leaf,Dry Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),d827a36527281e0cea1ad0aa22c4ada060488d6cf00c81d345df54b3f1b4accf,ZIP_SHA256_VERIFIED,7f7f7f1f010080fb,233089,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00197.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Dry Leaf00198.JPG,original,Dry_Leaf,Dry Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),27b88603f85195ed4922514c57494884f2d5a8d01fb32a939703f111a1dfd893,ZIP_SHA256_VERIFIED,3f0f8fc7f3f9fdfd,183623,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00198.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Dry Leaf00199.JPG,original,Dry_Leaf,Dry Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),aef10c5c43620214404ea6245d7e4bfebf897a50be277e6c91aebb3ce5028ce6,ZIP_SHA256_VERIFIED,7f1f07c3f1fcfeff,188399,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00199.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Dry Leaf00200.JPG,original,Dry_Leaf,Dry Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),8b737ccd467fa4200974e2f02c57ae7565f8c20ff8f63890d5e41d1c7696f8ea,ZIP_SHA256_VERIFIED,1f1f07e1f0fcfeff,189376,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00200.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Dry Leaf00201.JPG,original,Dry_Leaf,Dry Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),656bff8b27643badbfd3e15617668c2a8fe58a712cb89ef3822ab82e56a639e1,ZIP_SHA256_VERIFIED,ff3f9fc7e1e1f0f0,182303,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00201.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Dry Leaf00202.JPG,original,Dry_Leaf,Dry Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),411a223bdfb5496cb5a0a954df542bf5abf96284579680b8650c41d8d9d80da3,ZIP_SHA256_VERIFIED,ff9fcfe3f0f0f0f8,181797,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00202.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Dry Leaf00203.JPG,original,Dry_Leaf,Dry Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),51954e9e40afdf9051bf2f05724ec2305c02e9b61d2f2dfae09d03f7837faf29,ZIP_SHA256_VERIFIED,ffff1f8fc7c7e0f0,174393,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00203.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Healthy Leaf00001.JPG,original,Healthy_Leaf,Healthy Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),deb5ffe72b5f7747673a6c496d7804c5b494f4dae802379b174cdf981c45463e,ZIP_SHA256_VERIFIED,fdf1e3c3870f1f3f,217313,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Healthy Leaf\Healthy Leaf00001.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Healthy Leaf00002.JPG,original,Healthy_Leaf,Healthy Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),0c72da4da482ea7ac8444409c5eaa2c8ba050b03b16711c46cb4e0189bcdbce2,ZIP_SHA256_VERIFIED,fffff9f383070f1f,221071,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Healthy Leaf\Healthy Leaf00002.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Healthy Leaf00003.JPG,original,Healthy_Leaf,Healthy Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),0f1ff68b5c9f5cd4ddb6ef8f612274bd046a90ef8c9ffe5d46784a5955bc4b0e,ZIP_SHA256_VERIFIED,fffff8c183070f1f,215605,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Healthy Leaf\Healthy Leaf00003.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Healthy Leaf00004.JPG,original,Healthy_Leaf,Healthy Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),cbad9f50e4b0e29f1db4a08a0552a3d09b47c8e1719bf2f91f5e8a2c743072d6,ZIP_SHA256_VERIFIED,fff9f1e3c3870f0f,225639,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Healthy Leaf\Healthy Leaf00004.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Healthy Leaf00005.JPG,original,Healthy_Leaf,Healthy Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),c2b14063ef8a5dcdcd2830145b35111fac0b932df69dfc783a9e272144bc3840,ZIP_SHA256_VERIFIED,fdf9f1e3c3c38787,205491,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Healthy Leaf\Healthy Leaf00005.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Healthy Leaf00006.JPG,original,Healthy_Leaf,Healthy Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),1c6c5713eb7c20c7fac820ca9a00976b592d746f6a08c72a802f80a672196d53,ZIP_SHA256_VERIFIED,fff3e3e3c7878787,207172,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Healthy Leaf\Healthy Leaf00006.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Healthy Leaf00007.JPG,original,Healthy_Leaf,Healthy Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),d6f9a25aa871a9af685f8162658608a0a0eba5b0cde7ee41a7adc6390f0d6cf1,ZIP_SHA256_VERIFIED,ff7f9fc7c3e1e0f0,208301,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Healthy Leaf\Healthy Leaf00007.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Healthy Leaf00008.JPG,original,Healthy_Leaf,Healthy Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),f613809f89371f3d57af102881437c40afb942069da0f39b00a02ea4f6dfcadc,ZIP_SHA256_VERIFIED,fff1c183070f1f7f,226873,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Healthy Leaf\Healthy Leaf00008.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Healthy Leaf00009.JPG,original,Healthy_Leaf,Healthy Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),d9253cd57b3365609f81c605a8e461e60369e9567609b2ab266f06edb8cef4e6,ZIP_SHA256_VERIFIED,fff1e183070f3fff,208601,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Healthy Leaf\Healthy Leaf00009.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Healthy Leaf00010.JPG,original,Healthy_Leaf,Healthy Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),7195890266fd8e27223cf5cfca3cdbb946c181d1a25b315ad7f1edcec3b0e56e,ZIP_SHA256_VERIFIED,7efcf8f0f0e187ff,186340,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Healthy Leaf\Healthy Leaf00010.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Healthy Leaf00011.JPG,original,Healthy_Leaf,Healthy Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),afba57f0a1b3d59a553476987609546140bad41ee513b64e85195986bf93a118,ZIP_SHA256_VERIFIED,fff9e1c303070f1f,241041,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Healthy Leaf\Healthy Leaf00011.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Healthy Leaf00012.JPG,original,Healthy_Leaf,Healthy Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),93ebe01589bca6176d08bb1f425751b11fe06ead8669dc5f829d2edfcfd19892,ZIP_SHA256_VERIFIED,fffff1c103070f3f,231270,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Healthy Leaf\Healthy Leaf00012.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Healthy Leaf00013.JPG,original,Healthy_Leaf,Healthy Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),9cd0c10d0afe2a4f2b5f654c49645f01e43462bd47149f5934a8a9cc6489cc8c,ZIP_SHA256_VERIFIED,f9e1e1c3870f1f3f,249034,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Healthy Leaf\Healthy Leaf00013.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Healthy Leaf00014.JPG,original,Healthy_Leaf,Healthy Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),aa09aa61c02b929288ffce169ddf70442036d5b519e10e4004bf01673753efac,ZIP_SHA256_VERIFIED,fff8e1c3870f3f6f,228557,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Healthy Leaf\Healthy Leaf00014.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Healthy Leaf00015.JPG,original,Healthy_Leaf,Healthy Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),eb33b9662dfd83b6a732a050c545b3b316ed7ea30fa7afafb53af6bf9134e3b4,ZIP_SHA256_VERIFIED,fff9e3c387070f1f,238019,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Healthy Leaf\Healthy Leaf00015.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Healthy Leaf00016.JPG,original,Healthy_Leaf,Healthy Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),7e6e5d6d5d4bcd303c2f9fc44408040bb4f4f28dd972a5fee2aa932bf01daa90,ZIP_SHA256_VERIFIED,fefcf8f0c0c1870f,251647,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Healthy Leaf\Healthy Leaf00016.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Healthy Leaf00017.JPG,original,Healthy_Leaf,Healthy Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),42ea70402ce8baa081f350b22d22e8214b2f6ec398228d4f8a330137dc405a03,ZIP_SHA256_VERIFIED,fffdf1c18303070f,248318,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Healthy Leaf\Healthy Leaf00017.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
Dataset_02_g46dvrcvwn,Healthy Leaf00018.JPG,original,Healthy_Leaf,Healthy Leaf,NOT_PROVIDED_PER_FILE (ZIP_VERIFIED),7afc1f616a27137147290457c1a1857670b0005d55929d8762f146b08fafdd96,ZIP_SHA256_VERIFIED,fcf8f0e0c1830f3f,245763,,SUCCESS,D:\curuma\turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Healthy Leaf\Healthy Leaf00018.JPG,https://data.mendeley.com/public-files/datasets/g46dvrcvwn/files/fb82efd6-bd52-488e-be42-f4e2e619088b/file_downloaded
